phase,reuse,replicate,variant,curve_index,x,seed,samples,estimate,exact,error,empirical_stderr
1,1,14,grid_selected_uniform,0,0.0,7271886888559263819,10000,-0.5174513075863227,-0.5187412158785353,0.0012899082922125382,0.0006808833522318564
1,1,14,grid_selected_uniform,0,1.0,7271886888559263820,10000,-0.28442736052072604,-0.28394020618429017,-0.0004871543364358688,0.0006518018790158466
1,1,14,grid_selected_uniform,0,2.0,7271886888559263821,10000,-0.1277049061931452,-0.1273050380753717,-0.00039986811777351083,0.00036011960391503923
1,10,14,point_selected_uniform,0,-2.0,619908658719362021,10000,-0.8893779631196623,-0.8884494598171035,-0.0009285033025587808,0.0011961307913760412
1,10,14,point_selected_uniform,0,-1.0,619908658719362022,10000,-0.7449359655551698,-0.7455466141264027,0.0006106485712328302,0.0007995047265641089
1,10,14,point_selected_uniform,0,0.0,619908658719362023,10000,-0.5182282976769036,-0.5187412158785353,0.0005129182016316847,0.0005715746662913993
1,10,14,point_selected_uniform,0,1.0,619908658719362024,10000,-0.28411953582785054,-0.28394020618429017,-0.0001793296435603775,0.00047646930693413125
1,10,14,point_selected_uniform,0,2.0,619908658719362025,10000,-0.12737169076321367,-0.1273050380753717,-6.66526878419782e-05,0.00027297223835462197
1,10,14,point_selected_uniform,1,-2.0,10280488947416873630,10000,-0.8887729984905607,-0.8884494598171035,-0.0003235386734571355,0.0012260836369723895
1,10,14,point_selected_uniform,1,-1.0,10280488947416873631,10000,-0.7455274917803206,-0.7455466141264027,1.9122346082034447e-05,0.0007965988053422513
1,10,14,point_selected_uniform,1,0.0,10280488947416873632,10000,-0.5186237885956564,-0.5187412158785353,0.00011742728287889026,0.0005636637806849541
1,10,14,point_selected_uniform,1,1.0,10280488947416873633,10000,-0.2841300424335777,-0.28394020618429017,-0.00018983624928753384,0.0004896359781634832
1,10,14,point_selected_uniform,1,2.0,10280488947416873634,10000,-0.12746733946802638,-0.1273050380753717,-0.00016230139265469012,0.0002716068658084777
1,10,14,point_selected_uniform,2,-2.0,6860677799545938135,10000,-0.8891585853691155,-0.8884494598171035,-0.0007091255520119688,0.001222474125786177
1,10,14,point_selected_uniform,2,-1.0,6860677799545938136,10000,-0.7448633808834987,-0.7455466141264027,0.00068323324290398,0.0007903261030505769
1,10,14,point_selected_uniform,2,0.0,6860677799545938137,10000,-0.5195859901660235,-0.5187412158785353,-0.0008447742874881925,0.0005661372851224941
1,10,14,point_selected_uniform,2,1.0,6860677799545938138,10000,-0.2843924454070174,-0.28394020618429017,-0.0004522392227272465,0.0004909274234214399
1,10,14,point_selected_uniform,2,2.0,6860677799545938139,10000,-0.1273625368159248,-0.1273050380753717,-5.7498740553107996e-05,0.0002763713566838266
1,10,14,point_selected_uniform,3,-2.0,5272103730659746789,10000,-0.8882258487453517,-0.8884494598171035,0.00022361107175183914,0.0012296152176473126
1,10,14,point_selected_uniform,3,-1.0,5272103730659746790,10000,-0.7461588093618083,-0.7455466141264027,-0.000612195235405677,0.0007229371390286753
1,10,14,point_selected_uniform,3,0.0,5272103730659746791,10000,-0.519208170203314,-0.5187412158785353,-0.00046695432477872334,0.0005703919355654166
1,10,14,point_selected_uniform,3,1.0,5272103730659746792,10000,-0.28452476045484404,-0.28394020618429017,-0.000584554270553872,0.0004925154879228333
1,10,14,point_selected_uniform,3,2.0,5272103730659746793,10000,-0.12748642531939505,-0.1273050380753717,-0.00018138724402336215,0.0002751647004173675
1,10,14,point_selected_uniform,4,-2.0,12998209961343432762,10000,-0.8888583323494286,-0.8884494598171035,-0.00040887253232502196,0.0012633147875743803
1,10,14,point_selected_uniform,4,-1.0,12998209961343432763,10000,-0.746004133753423,-0.7455466141264027,-0.0004575196270203419,0.0006904849302269774
1,10,14,point_selected_uniform,4,0.0,12998209961343432764,10000,-0.5189524901668059,-0.5187412158785353,-0.00021127428827061312,0.0005607475274705505
1,10,14,point_selected_uniform,4,1.0,12998209961343432765,10000,-0.28356403602982044,-0.28394020618429017,0.0003761701544697238,0.0004884817670845663
1,10,14,point_selected_uniform,4,2.0,12998209961343432766,10000,-0.12762700434374216,-0.1273050380753717,-0.0003219662683704716,0.0002728736216891765
1,10,14,point_selected_uniform,5,-2.0,14756918995737074730,10000,-0.8894791492695,-0.8884494598171035,-0.001029689452396454,0.0011908146333625281
1,10,14,point_selected_uniform,5,-1.0,14756918995737074731,10000,-0.7458310026864126,-0.7455466141264027,-0.0002843885600098961,0.0007466765424275992
1,10,14,point_selected_uniform,5,0.0,14756918995737074732,10000,-0.5185271310840156,-0.5187412158785353,0.00021408479451967555,0.0008009578197495831
1,10,14,point_selected_uniform,5,1.0,14756918995737074733,10000,-0.28375311688362803,-0.28394020618429017,0.00018708930066213547,0.0004748852576620721
1,10,14,point_selected_uniform,5,2.0,14756918995737074734,10000,-0.12726014180224898,-0.1273050380753717,4.489627312270761e-05,0.0002638737887461045
1,10,14,point_selected_uniform,6,-2.0,255075987443021235,10000,-0.8880759209296277,-0.8884494598171035,0.00037353888747582165,0.0012742431453141646
1,10,14,point_selected_uniform,6,-1.0,255075987443021236,10000,-0.7451245598151285,-0.7455466141264027,0.00042205431127417814,0.0007152929451108902
1,10,14,point_selected_uniform,6,0.0,255075987443021237,10000,-0.5180669865541438,-0.5187412158785353,0.0006742293243914288,0.0005710376710494691
1,10,14,point_selected_uniform,6,1.0,255075987443021238,10000,-0.2837626506091851,-0.28394020618429017,0.00017755557510507058,0.0004789526390943986
1,10,14,point_selected_uniform,6,2.0,255075987443021239,10000,-0.12739072759903702,-0.1273050380753717,-8.568952366533322e-05,0.0002665944599942963
1,10,14,point_selected_uniform,7,-2.0,388130660301976601,10000,-0.8899104884989636,-0.8884494598171035,-0.0014610286818600438,0.0012034021162210954
1,10,14,point_selected_uniform,7,-1.0,388130660301976602,10000,-0.7462320450236676,-0.7455466141264027,-0.0006854308972649159,0.0007428555326942154
1,10,14,point_selected_uniform,7,0.0,388130660301976603,10000,-0.5186234741641378,-0.5187412158785353,0.00011774171439749015,0.0005710444911152484
1,10,14,point_selected_uniform,7,1.0,388130660301976604,10000,-0.2843564839565767,-0.28394020618429017,-0.00041627777228653295,0.00048751569333285136
1,10,14,point_selected_uniform,7,2.0,388130660301976605,10000,-0.12688417540557217,-0.1273050380753717,0.0004208626697995155,0.0002617959108385241
1,10,14,point_selected_uniform,8,-2.0,8912671862424753642,10000,-0.8870159768824643,-0.8884494598171035,0.0014334829346392963,0.0012849377322604518
1,10,14,point_selected_uniform,8,-1.0,8912671862424753643,10000,-0.7452236158938653,-0.7455466141264027,0.0003229982325373415,0.0007434504995972682
1,10,14,point_selected_uniform,8,0.0,8912671862424753644,10000,-0.5189171797863178,-0.5187412158785353,-0.00017596390778251703,0.0005647471188410815
1,10,14,point_selected_uniform,8,1.0,8912671862424753645,10000,-0.28388659436584324,-0.28394020618429017,5.3611818446930304e-05,0.0004800606755113377
1,10,14,point_selected_uniform,8,2.0,8912671862424753646,10000,-0.12731366694170934,-0.1273050380753717,-8.628866337651031e-06,0.0002663494455692542
1,10,14,point_selected_uniform,9,-2.0,1279942392517069641,10000,-0.8883420874000533,-0.8884494598171035,0.00010737241705027767,0.0012656530708916153
1,10,14,point_selected_uniform,9,-1.0,1279942392517069642,10000,-0.746737588424529,-0.7455466141264027,-0.0011909742981263127,0.0007034900347150537
1,10,14,point_selected_uniform,9,0.0,1279942392517069643,10000,-0.5176897480679239,-0.5187412158785353,0.001051467810611384,0.0005690051659364225
1,10,14,point_selected_uniform,9,1.0,1279942392517069644,10000,-0.2834138892131261,-0.28394020618429017,0.0005263169711640647,0.00047932407892983776
1,10,14,point_selected_uniform,9,2.0,1279942392517069645,10000,-0.12769565416643583,-0.1273050380753717,-0.00039061609106413875,0.00027909616880267035
1,1,14,point_selected_uniform,0,-2.0,14719843190250589539,10000,-0.8904976724339846,-0.8884494598171035,-0.00204821261688104,0.0011680616618544668
1,1,14,point_selected_uniform,0,-1.0,14719843190250589540,10000,-0.7455288541035132,-0.7455466141264027,1.7760022889445892e-05,0.0007142437504207377
1,1,14,point_selected_uniform,0,0.0,14719843190250589541,10000,-0.5192074787477912,-0.5187412158785353,-0.00046626286925588456,0.0005712469375957038
1,1,14,point_selected_uniform,0,1.0,14719843190250589542,10000,-0.28321319423293134,-0.28394020618429017,0.0007270119513588247,0.00048184399578976795
1,1,14,point_selected_uniform,0,2.0,14719843190250589543,10000,-0.1275094336410441,-0.1273050380753717,-0.00020439556567242168,0.0002670412397577701
1,10,14,default_uniform,0,-2.0,6696312305455521766,10000,-0.8891067497958236,-0.8884494598171035,-0.0006572899787200548,0.0015876371319769817
1,10,14,default_uniform,0,-1.0,6696312305455521767,10000,-0.7465793679017739,-0.7455466141264027,-0.0010327537753712646,0.0010320729130149232
1,10,14,default_uniform,0,0.0,6696312305455521768,10000,-0.5189261167983397,-0.5187412158785353,-0.00018490091980438716,0.0006479084070998801
1,10,14,default_uniform,0,1.0,6696312305455521769,10000,-0.2837349302198519,-0.28394020618429017,0.00020527596443825624,0.00046267389716234575
1,10,14,default_uniform,0,2.0,6696312305455521770,10000,-0.1274765660261447,-0.1273050380753717,-0.00017152795077302052,0.0002491185995533062
1,10,14,default_uniform,1,-2.0,8283228381184236488,10000,-0.886655336992212,-0.8884494598171035,0.001794122824891553,0.0016248756981357359
1,10,14,default_uniform,1,-1.0,8283228381184236489,10000,-0.7464913231009441,-0.7455466141264027,-0.0009447089745414639,0.0010344754639869112
1,10,14,default_uniform,1,0.0,8283228381184236490,10000,-0.517528797087435,-0.5187412158785353,0.0012124187911002338,0.0006470753858485015
1,10,14,default_uniform,1,1.0,8283228381184236491,10000,-0.2833701358992373,-0.28394020618429017,0.0005700702850528483,0.00046088937564361644
1,10,14,default_uniform,1,2.0,8283228381184236492,10000,-0.12732448304646887,-0.1273050380753717,-1.944497109718224e-05,0.00025269716753300475
1,10,14,default_uniform,2,-2.0,5444842975103446228,10000,-0.8869568098587515,-0.8884494598171035,0.001492649958352077,0.001618927242623504
1,10,14,default_uniform,2,-1.0,5444842975103446229,10000,-0.7448302029304811,-0.7455466141264027,0.0007164111959215846,0.001075894755864605
1,10,14,default_uniform,2,0.0,5444842975103446230,10000,-0.5192669967132992,-0.5187412158785353,-0.0005257808347639559,0.0006577765260515919
1,10,14,default_uniform,2,1.0,5444842975103446231,10000,-0.283530893421098,-0.28394020618429017,0.00040931276319217114,0.0004679620385081335
1,10,14,default_uniform,2,2.0,5444842975103446232,10000,-0.1274205817970789,-0.1273050380753717,-0.0001155437217072175,0.00025650853860968346
1,10,14,default_uniform,3,-2.0,9365785352466012595,10000,-0.8904500435572427,-0.8884494598171035,-0.002000583740139117,0.0015693063658521278
1,10,14,default_uniform,3,-1.0,9365785352466012596,10000,-0.7454926687428671,-0.7455466141264027,5.394538353553635e-05,0.001054927910776595
1,10,14,default_uniform,3,0.0,9365785352466012597,10000,-0.518794311379364,-0.5187412158785353,-5.309550082877035e-05,0.0006495531665953675
1,10,14,default_uniform,3,1.0,9365785352466012598,10000,-0.28385592451159,-0.28394020618429017,8.428167270019271e-05,0.0004602541902162217
1,10,14,default_uniform,3,2.0,9365785352466012599,10000,-0.12721080998488637,-0.1273050380753717,9.422809048531544e-05,0.0002547310576239388
1,10,14,default_uniform,4,-2.0,5285270859956473909,10000,-0.8863400433693043,-0.8884494598171035,0.0021094164477992727,0.0016263965902446843
1,10,14,default_uniform,4,-1.0,5285270859956473910,10000,-0.744607767952641,-0.7455466141264027,0.0009388461737616094,0.001039154694220428
1,10,14,default_uniform,4,0.0,5285270859956473911,10000,-0.5183063391492361,-0.5187412158785353,0.00043487672929920507,0.0006393010454691183
1,10,14,default_uniform,4,1.0,5285270859956473912,10000,-0.283072008347232,-0.28394020618429017,0.00086819783705816,0.0004539010593424867
1,10,14,default_uniform,4,2.0,5285270859956473913,10000,-0.1273524032238347,-0.1273050380753717,-4.736514846301332e-05,0.00025972555369093315
1,10,14,default_uniform,5,-2.0,9474534749375970085,10000,-0.8894738260359368,-0.8884494598171035,-0.0010243662188332836,0.001580668652461447
1,10,14,default_uniform,5,-1.0,9474534749375970086,10000,-0.7445905500572837,-0.7455466141264027,0.000956064069118967,0.001043140873706136
1,10,14,default_uniform,5,0.0,9474534749375970087,10000,-0.5188236508323478,-0.5187412158785353,-8.243495381254906e-05,0.0006456941067728434
1,10,14,default_uniform,5,1.0,9474534749375970088,10000,-0.2843559365803277,-0.28394020618429017,-0.00041573039603753914,0.0004674914634142177
1,10,14,default_uniform,5,2.0,9474534749375970089,10000,-0.12779039830004907,-0.1273050380753717,-0.00048536022467737805,0.00025257234054055453
1,10,14,default_uniform,6,-2.0,17234904288373665143,10000,-0.888340296208851,-0.8884494598171035,0.00010916360825252713,0.0016347211631162347
1,10,14,default_uniform,6,-1.0,17234904288373665144,10000,-0.7437955912670008,-0.7455466141264027,0.001751022859401874,0.0010520204127273626
1,10,14,default_uniform,6,0.0,17234904288373665145,10000,-0.5196910584235543,-0.5187412158785353,-0.000949842545019064,0.0006474482598877368
1,10,14,default_uniform,6,1.0,17234904288373665146,10000,-0.2835036849528984,-0.28394020618429017,0.00043652123139176213,0.00046851119287347957
1,10,14,default_uniform,6,2.0,17234904288373665147,10000,-0.12771904480183638,-0.1273050380753717,-0.0004140067264646885,0.000257190919583665
1,10,14,default_uniform,7,-2.0,1281036956229366501,10000,-0.8898322906457353,-0.8884494598171035,-0.0013828308286317759,0.0015757499385191532
1,10,14,default_uniform,7,-1.0,1281036956229366502,10000,-0.7467386230554003,-0.7455466141264027,-0.0011920089289976232,0.0009998907247938864
1,10,14,default_uniform,7,0.0,1281036956229366503,10000,-0.5195964827831685,-0.5187412158785353,-0.0008552669046332229,0.0006472186359687221
1,10,14,default_uniform,7,1.0,1281036956229366504,10000,-0.28423814008312936,-0.28394020618429017,-0.00029793389883919774,0.00046144633864989454
1,10,14,default_uniform,7,2.0,1281036956229366505,10000,-0.12738422368816782,-0.1273050380753717,-7.918561279612879e-05,0.00025476707125320877
1,10,14,default_uniform,8,-2.0,18411950600405058262,10000,-0.8882959061840849,-0.8884494598171035,0.00015355363301861047,0.0016015302124143748
1,10,14,default_uniform,8,-1.0,18411950600405058263,10000,-0.7454535548598171,-0.7455466141264027,9.305926658553787e-05,0.0010359014900737248
1,10,14,default_uniform,8,0.0,18411950600405058264,10000,-0.5184687161205391,-0.5187412158785353,0.00027249975799614745,0.0006771212492096008
1,10,14,default_uniform,8,1.0,18411950600405058265,10000,-0.2842114010004355,-0.28394020618429017,-0.00027119481614534813,0.00046026493976300434
1,10,14,default_uniform,8,2.0,18411950600405058266,10000,-0.12712036976286964,-0.1273050380753717,0.00018466831250205096,0.0002530992810097524
1,10,14,default_uniform,9,-2.0,123397363415796071,10000,-0.8909428871986081,-0.8884494598171035,-0.002493427381504598,0.0015622776840421072
1,10,14,default_uniform,9,-1.0,123397363415796072,10000,-0.7447672063457675,-0.7455466141264027,0.0007794077806351218,0.0010358865268693894
1,10,14,default_uniform,9,0.0,123397363415796073,10000,-0.5195160656168645,-0.5187412158785353,-0.0007748497383291975,0.000648002322545894
1,10,14,default_uniform,9,1.0,123397363415796074,10000,-0.28361892705638636,-0.28394020618429017,0.0003212791279038063,0.0004630567032820662
1,10,14,default_uniform,9,2.0,123397363415796075,10000,-0.1276976971564253,-0.1273050380753717,-0.0003926590810535979,0.0002531697188618225
1,1,14,default_uniform,0,-2.0,856622875494131612,10000,-0.8856065206193591,-0.8884494598171035,0.0028429391977444762,0.001666432954167665
1,1,14,default_uniform,0,-1.0,856622875494131613,10000,-0.7465868129381056,-0.7455466141264027,-0.0010401988117029193,0.0010057722603022115
1,1,14,default_uniform,0,0.0,856622875494131614,10000,-0.5189865374822944,-0.5187412158785353,-0.0002453216037591188,0.0006542411020268686
1,1,14,default_uniform,0,1.0,856622875494131615,10000,-0.28396215649798434,-0.28394020618429017,-2.195031369417455e-05,0.0004624936510648184
1,1,14,default_uniform,0,2.0,856622875494131616,10000,-0.12680442182494187,-0.1273050380753717,0.000500616250429825,0.0002512564356156646
1,1,15,point_short_uniform,0,-2.0,1271017865898545152,10000,-0.8900094310311554,-0.8884494598171035,-0.0015599712140518252,0.0012284250939381667
1,1,15,point_short_uniform,0,-1.0,1271017865898545153,10000,-0.7453580424686436,-0.7455466141264027,0.00018857165775909568,0.0007416498855033298
1,1,15,point_short_uniform,0,0.0,1271017865898545154,10000,-0.5193569858592793,-0.5187412158785353,-0.0006157699807439743,0.0005577488361269983
1,1,15,point_short_uniform,0,1.0,1271017865898545155,10000,-0.2840404897250018,-0.28394020618429017,-0.00010028354071162093,0.00048007124388039775
1,1,15,point_short_uniform,0,2.0,1271017865898545156,10000,-0.12744622160911587,-0.1273050380753717,-0.00014118353374417691,0.00026860530385677524
1,10,15,point_selected_uniform,0,-2.0,16836828932532470737,10000,-0.8851400568709133,-0.8884494598171035,0.0033094029461901986,0.0013364855578294717
1,10,15,point_selected_uniform,0,-1.0,16836828932532470738,10000,-0.7452360117558039,-0.7455466141264027,0.00031060237059876705,0.0007390779953815857
1,10,15,point_selected_uniform,0,0.0,16836828932532470739,10000,-0.517652171815401,-0.5187412158785353,0.001089044063134259,0.0005696887024572646
1,10,15,point_selected_uniform,0,1.0,16836828932532470740,10000,-0.2841324245654852,-0.28394020618429017,-0.00019221838119504175,0.0004885299016821714
1,10,15,point_selected_uniform,0,2.0,16836828932532470741,10000,-0.12719652550672636,-0.1273050380753717,0.00010851256864533032,0.00027253883685201895
1,10,15,point_selected_uniform,1,-2.0,13724170455075603053,10000,-0.8897237183054869,-0.8884494598171035,-0.0012742584883833619,0.0011864885121127434
1,10,15,point_selected_uniform,1,-1.0,13724170455075603054,10000,-0.745960333500655,-0.7455466141264027,-0.0004137193742523859,0.0007632992632836564
1,10,15,point_selected_uniform,1,0.0,13724170455075603055,10000,-0.5192414562978643,-0.5187412158785353,-0.0005002404193290566,0.000569582190883372
1,10,15,point_selected_uniform,1,1.0,13724170455075603056,10000,-0.2835664569032832,-0.28394020618429017,0.00037374928100697424,0.0004890585793416776
1,10,15,point_selected_uniform,1,2.0,13724170455075603057,10000,-0.12706302377086034,-0.1273050380753717,0.00024201430451134542,0.0002689928099226562
1,10,15,point_selected_uniform,2,-2.0,17361944532644468310,10000,-0.8876120917591271,-0.8884494598171035,0.0008373680579764065,0.0012896642199114422
1,10,15,point_selected_uniform,2,-1.0,17361944532644468311,10000,-0.7438014618800327,-0.7455466141264027,0.001745152246369952,0.0007800890568494253
1,10,15,point_selected_uniform,2,0.0,17361944532644468312,10000,-0.5174010120706655,-0.5187412158785353,0.0013402038078698109,0.0005732391759606719
1,10,15,point_selected_uniform,2,1.0,17361944532644468313,10000,-0.2836244582277769,-0.28394020618429017,0.00031574795651329035,0.0004836418199755232
1,10,15,point_selected_uniform,2,2.0,17361944532644468314,10000,-0.12720525562900656,-0.1273050380753717,9.9782446365132e-05,0.00026527152114649377
1,10,15,point_selected_uniform,3,-2.0,18357500911947118219,10000,-0.8872164786286357,-0.8884494598171035,0.0012329811884678188,0.0013013413712771923
1,10,15,point_selected_uniform,3,-1.0,18357500911947118220,10000,-0.7455475466955324,-0.7455466141264027,-9.325691296968586e-07,0.0007579463561343446
1,10,15,point_selected_uniform,3,0.0,18357500911947118221,10000,-0.5184069341056292,-0.5187412158785353,0.0003342817729060643,0.0005757195133226721
1,10,15,point_selected_uniform,3,1.0,18357500911947118222,10000,-0.283589514326145,-0.28394020618429017,0.0003506918581451801,0.00047746633701710033
1,10,15,point_selected_uniform,3,2.0,18357500911947118223,10000,-0.12768163908616761,-0.1273050380753717,-0.0003766010107959239,0.00026832039744527337
1,10,15,point_selected_uniform,4,-2.0,6287746489558267241,10000,-0.8893551319297313,-0.8884494598171035,-0.000905672112627709,0.001204174195343872
1,10,15,point_selected_uniform,4,-1.0,6287746489558267242,10000,-0.746098036681589,-0.7455466141264027,-0.000551422555186365,0.0006887682666768594
1,10,15,point_selected_uniform,4,0.0,6287746489558267243,10000,-0.5183171660158786,-0.5187412158785353,0.00042404986265665023,0.0005704654647379272
1,10,15,point_selected_uniform,4,1.0,6287746489558267244,10000,-0.2840422819725418,-0.28394020618429017,-0.0001020757882516099,0.0004756767527364833
1,10,15,point_selected_uniform,4,2.0,6287746489558267245,10000,-0.12732504854688895,-0.1273050380753717,-2.0010471517256656e-05,0.00027337289348171117
1,10,15,point_selected_uniform,5,-2.0,3508635675287790144,10000,-0.8912162619704488,-0.8884494598171035,-0.002766802153345238,0.0012024068479095733
1,10,15,point_selected_uniform,5,-1.0,3508635675287790145,10000,-0.7460554207795538,-0.7455466141264027,-0.0005088066531511171,0.0007257681033136852
1,10,15,point_selected_uniform,5,0.0,3508635675287790146,10000,-0.5181506327902927,-0.5187412158785353,0.0005905830882425578,0.0005660413150541915
1,10,15,point_selected_uniform,5,1.0,3508635675287790147,10000,-0.2847435966553935,-0.28394020618429017,-0.0008033904711033379,0.0004936184981896103
1,10,15,point_selected_uniform,5,2.0,3508635675287790148,10000,-0.1267659434689487,-0.1273050380753717,0.0005390946064229851,0.00026799247969307757
1,10,15,point_selected_uniform,6,-2.0,8702152396972390974,10000,-0.8909747076834778,-0.8884494598171035,-0.002525247866374203,0.00116682571997325
1,10,15,point_selected_uniform,6,-1.0,8702152396972390975,10000,-0.7463627484401676,-0.7455466141264027,-0.0008161343137649268,0.0007134637700135102
1,10,15,point_selected_uniform,6,0.0,8702152396972390976,10000,-0.5187832597406744,-0.5187412158785353,-4.204386213912947e-05,0.0005671668685028542
1,10,15,point_selected_uniform,6,1.0,8702152396972390977,10000,-0.2841619754276313,-0.28394020618429017,-0.0002217692433411078,0.0004909311345524347
1,10,15,point_selected_uniform,6,2.0,8702152396972390978,10000,-0.1277208717655596,-0.1273050380753717,-0.00041583369018791116,0.00027505393814943974
1,10,15,point_selected_uniform,7,-2.0,1331557866139771613,10000,-0.8894395583059846,-0.8884494598171035,-0.000990098488881097,0.0012250805004306385
1,10,15,point_selected_uniform,7,-1.0,1331557866139771614,10000,-0.7437436173799119,-0.7455466141264027,0.0018029967464907593,0.0007420727577134746
1,10,15,point_selected_uniform,7,0.0,1331557866139771615,10000,-0.5195423892028802,-0.5187412158785353,-0.0008011733243449282,0.0005652380144271465
1,10,15,point_selected_uniform,7,1.0,1331557866139771616,10000,-0.28396846132818215,-0.28394020618429017,-2.8255143891986467e-05,0.0004934559591370916
1,10,15,point_selected_uniform,7,2.0,1331557866139771617,10000,-0.1276644847189472,-0.1273050380753717,-0.0003594466435755117,0.0002704611620447623
1,10,15,point_selected_uniform,8,-2.0,3458936361899476177,10000,-0.8882997800150759,-0.8884494598171035,0.00014967980202762465,0.0012213857480222329
1,10,15,point_selected_uniform,8,-1.0,3458936361899476178,10000,-0.7456593013457594,-0.7455466141264027,-0.00011268721935675519,0.0007744385229120601
1,10,15,point_selected_uniform,8,0.0,3458936361899476179,10000,-0.5183910380792562,-0.5187412158785353,0.0003501777992790389,0.0007493698619921977
1,10,15,point_selected_uniform,8,1.0,3458936361899476180,10000,-0.28434139327035557,-0.28394020618429017,-0.0004011870860654021,0.0004875814228010128
1,10,15,point_selected_uniform,8,2.0,3458936361899476181,10000,-0.12725978579109054,-0.1273050380753717,4.52522842811498e-05,0.00026987090221072314
1,10,15,point_selected_uniform,9,-2.0,3094929278094546406,10000,-0.8885850816556747,-0.8884494598171035,-0.00013562183857118715,0.001238211357857579
1,10,15,point_selected_uniform,9,-1.0,3094929278094546407,10000,-0.7451930448184501,-0.7455466141264027,0.0003535693079526059,0.0007787059296611096
1,10,15,point_selected_uniform,9,0.0,3094929278094546408,10000,-0.5179186225646114,-0.5187412158785353,0.0008225933139238695,0.0008100623762463921
1,10,15,point_selected_uniform,9,1.0,3094929278094546409,10000,-0.2827611508008089,-0.28394020618429017,0.0011790553834812867,0.0004895809814291794
1,10,15,point_selected_uniform,9,2.0,3094929278094546410,10000,-0.1270014921029075,-0.1273050380753717,0.0003035459724641809,0.0002723974315715949
1,10,15,point_short_uniform,0,-2.0,13763953951611902362,10000,-0.888823854318311,-0.8884494598171035,-0.00037439450120746454,0.0012568126460276523
1,10,15,point_short_uniform,0,-1.0,13763953951611902363,10000,-0.7451590023580122,-0.7455466141264027,0.0003876117683904168,0.0007721332430594055
1,10,15,point_short_uniform,0,0.0,13763953951611902364,10000,-0.5194383717307597,-0.5187412158785353,-0.000697155852224407,0.0005703626634155932
1,10,15,point_short_uniform,0,1.0,13763953951611902365,10000,-0.28340828448679606,-0.28394020618429017,0.0005319216974941088,0.0004800890112494929
1,10,15,point_short_uniform,0,2.0,13763953951611902366,10000,-0.12733207747334896,-0.1273050380753717,-2.703939797726873e-05,0.00027359190826012515
1,10,15,point_short_uniform,1,-2.0,17748739619648581354,10000,-0.8884007779873994,-0.8884494598171035,4.8681829704189106e-05,0.0012652398130928303
1,10,15,point_short_uniform,1,-1.0,17748739619648581355,10000,-0.7449055963371674,-0.7455466141264027,0.0006410177892353097,0.0007434048252565174
1,10,15,point_short_uniform,1,0.0,17748739619648581356,10000,-0.5183203036547025,-0.5187412158785353,0.00042091222383278115,0.0005747893665932637
1,10,15,point_short_uniform,1,1.0,17748739619648581357,10000,-0.28340642405237526,-0.28394020618429017,0.0005337821319149061,0.0004786178321631446
1,10,15,point_short_uniform,1,2.0,17748739619648581358,10000,-0.12712294233203938,-0.1273050380753717,0.0001820957433323056,0.0002653711554759908
1,10,15,point_short_uniform,2,-2.0,11697762171070928159,10000,-0.8908490019448214,-0.8884494598171035,-0.0023995421277178686,0.0012196469663967077
1,10,15,point_short_uniform,2,-1.0,11697762171070928160,10000,-0.7439452385002824,-0.7455466141264027,0.0016013756261202827,0.000755150643718877
1,10,15,point_short_uniform,2,0.0,11697762171070928161,10000,-0.519328820830029,-0.5187412158785353,-0.000587604951493681,0.0005694188886079875
1,10,15,point_short_uniform,2,1.0,11697762171070928162,10000,-0.2838729037138389,-0.28394020618429017,6.730247045128035e-05,0.00046926573558820413
1,10,15,point_short_uniform,2,2.0,11697762171070928163,10000,-0.12695672425414237,-0.1273050380753717,0.00034831382122932353,0.0002703427239363832
1,10,15,point_short_uniform,3,-2.0,1819043223196722682,10000,-0.8867435394547956,-0.8884494598171035,0.0017059203623079888,0.0012878937393584475
1,10,15,point_short_uniform,3,-1.0,1819043223196722683,10000,-0.7454725310897194,-0.7455466141264027,7.408303668321459e-05,0.0007767737268316542
1,10,15,point_short_uniform,3,0.0,1819043223196722684,10000,-0.5188548075812143,-0.5187412158785353,-0.00011359170267899454,0.00057670241499916
1,10,15,point_short_uniform,3,1.0,1819043223196722685,10000,-0.2834005058061979,-0.28394020618429017,0.000539700378092256,0.00047830265392511214
1,10,15,point_short_uniform,3,2.0,1819043223196722686,10000,-0.1276601635184919,-0.1273050380753717,-0.0003551254431202189,0.00025946682617298324
1,10,15,point_short_uniform,4,-2.0,12535095134485872355,10000,-0.8877312186586623,-0.8884494598171035,0.0007182411584412129,0.001278185418210983
1,10,15,point_short_uniform,4,-1.0,12535095134485872356,10000,-0.7447606024899645,-0.7455466141264027,0.0007860116364382108,0.0007583669906076558
1,10,15,point_short_uniform,4,0.0,12535095134485872357,10000,-0.5180357880951124,-0.5187412158785353,0.0007054277834228628,0.0005761411507518794
1,10,15,point_short_uniform,4,1.0,12535095134485872358,10000,-0.2843114126972804,-0.28394020618429017,-0.0003712065129902187,0.00047681287718355915
1,10,15,point_short_uniform,4,2.0,12535095134485872359,10000,-0.12759300314117644,-0.1273050380753717,-0.0002879650658047517,0.0002739417425540807
1,10,15,point_short_uniform,5,-2.0,8647543840514007202,10000,-0.8869891520635627,-0.8884494598171035,0.0014603077535408904,0.001308051252803456
